word,length,fre,pmi,entropy
解穴,2,8.945779629664602e-06,3.162562076229158,1.8891591637540217
替她,2,8.945779629664602e-06,3.1473249737852487,1.8891591637540217
埋在,2,8.945779629664602e-06,3.138868263767025,1.8891591637540217
歌诀,2,8.945779629664602e-06,7.432058587257797,1.8891591637540215
灰影,2,8.945779629664602e-06,5.681237723826439,1.8891591637540215
解不开,3,8.945779629664602e-06,5.560457349027529,1.8891591637540215
石杵,2,8.945779629664602e-06,5.4404853024744355,1.8891591637540215
那铁匠,3,8.945779629664602e-06,4.883429980973689,1.8891591637540215
痛哭,2,8.945779629664602e-06,4.492245372946199,1.8891591637540215
还是假,3,8.945779629664602e-06,4.352753678235365,1.8891591637540215
看清楚,3,8.945779629664602e-06,4.051165451218574,1.8891591637540215
斧头,2,8.945779629664602e-06,3.3608432614550985,1.8891591637540215
第二掌,3,8.945779629664602e-06,3.265856272849824,1.8891591637540215
湖水,2,8.945779629664602e-06,3.2476755180129677,1.8891591637540215
白骨,2,8.945779629664602e-06,3.1861787025744213,1.8891591637540215
名僧人,3,1.7891559259329204e-05,4.138875183292994,1.8891591637540213
铁丑,2,1.7891559259329204e-05,5.223497188512762,1.889159163754021
剑的剑,3,1.7891559259329204e-05,5.160885224803703,1.889159163754021
首领,2,1.7891559259329204e-05,4.970589895925652,1.889159163754021
怎么啦,3,2.484938786017945e-05,4.778671058303395,1.8880332381931058
诚恳,2,9.939755144071781e-06,7.558917196553652,1.8866967846580784
暖阁,2,9.939755144071781e-06,7.112248923728126,1.8866967846580784
安葬,2,9.939755144071781e-06,6.407703535614199,1.8866967846580784
毒誓,2,9.939755144071781e-06,5.2414979558135615,1.8866967846580784
停留,2,9.939755144071781e-06,5.085754803698986,1.8866967846580784
背叛,2,9.939755144071781e-06,4.919097671779543,1.8866967846580784
抬头向,3,9.939755144071781e-06,4.279695768854435,1.8866967846580784
羊儿,2,9.939755144071781e-06,4.024899534114308,1.8866967846580784
所传的,3,9.939755144071781e-06,3.81489559296178,1.8866967846580784
软倒,2,9.939755144071781e-06,3.6464063193041474,1.8866967846580784
出伤人,3,9.939755144071781e-06,3.5769791372783386,1.8866967846580784
金光,2,9.939755144071781e-06,3.2983363566345183,1.8866967846580784
饿得,2,9.939755144071781e-06,3.2517759850602346,1.8866967846580784
一刀砍,3,9.939755144071781e-06,3.241360461658535,1.8866967846580784
吃吃,2,9.939755144071781e-06,3.100647697691015,1.8866967846580784
房里,2,9.939755144071781e-06,3.153081707271669,1.8866967846580782
为徒,2,2.087348580255074e-05,3.190026081427191,1.8853355890558807
署名,2,1.2921681687293314e-05,6.078884183816806,1.884871333578161
恭喜,2,1.2921681687293314e-05,4.301513452040851,1.884871333578161
身戒寺,3,1.2921681687293314e-05,5.478951583302232,1.8848713335781608
加倍,2,1.2921681687293314e-05,5.427501670480371,1.8848713335781608
同伴,2,1.2921681687293314e-05,5.129657208038208,1.8848713335781608
来来来,3,1.2921681687293314e-05,3.6129594034458448,1.8848713335781608
停住,2,1.2921681687293314e-05,3.5551655689458146,1.8848713335781608
真凶,2,1.2921681687293314e-05,3.2951264259338484,1.8848713335781608
桥上,2,1.2921681687293314e-05,3.187267095747245,1.8848713335781608
混入,2,1.2921681687293314e-05,4.791739138262101,1.8848713335781606
的秘奥,3,1.2921681687293314e-05,3.7289531631610555,1.8848713335781606
到这里,3,0.00014213849856022646,4.128816959919367,1.8837132312603462
十余丈,3,2.7831314403400987e-05,5.09107639905729,1.883296059717192
修罗刀,3,2.087348580255074e-05,6.426972356600511,1.8820393286253114
道段郎,3,3.478914300425123e-05,3.078224151739548,1.881311966992759
小沙弥,3,1.8885534773736385e-05,5.749348676507787,1.8805945173035012
一瞥,2,5.8644555350023505e-05,3.856142630902666,1.8805312450213363
声喝道,3,4.8704800205951726e-05,3.6349988646236353,1.8789430709882393
众人听,3,3.081324094662252e-05,3.0083611369024963,1.8789031195702401
情景,2,4.671684917713737e-05,6.320706267872476,1.8785039486467037
姓段,2,9.840357592631063e-05,3.6485846404914177,1.877840186045889
不打紧,3,2.3855412345772274e-05,3.6599846452556375,1.8778382404072829
可爱,2,2.3855412345772274e-05,3.177947480623237,1.8778382404072829
上乘,2,5.8644555350023505e-05,3.5030508673441045,1.8775948230327106
光一闪,3,1.490963271610767e-05,5.704718243310207,1.8762735844302758
岂敢,2,1.490963271610767e-05,3.8806254284764523,1.8762735844302758
等四人,3,1.6897583744922027e-05,3.885006475206991,1.8746407405357521
上的字,3,1.7891559259329204e-05,4.141264819863329,1.8735105206455305
不要脸,3,1.7891559259329204e-05,3.8618507981225623,1.8735105206455303
武功虽,3,3.777106954747277e-05,3.6128436314163572,1.872198592576641
神威,2,1.3915657201700493e-05,3.1752036243589394,1.8711604142318068
斩断,2,1.3915657201700493e-05,5.693600374730057,1.8711604142318066
四哥,2,3.3795167489844054e-05,3.119017573062413,1.8710955089842585
此节,2,1.6897583744922027e-05,4.139989418841428,1.868862769607571
个响头,3,1.6897583744922027e-05,5.411054811241151,1.8688627696075708
黄衣,2,1.6897583744922027e-05,4.231753611322898,1.8688627696075708
撕下,2,1.6897583744922027e-05,3.5731460616254163,1.8688627696075708
到江南,3,2.2861436831365097e-05,4.025679972615137,1.868127401884721
小白脸,3,1.8885534773736385e-05,5.535774576209728,1.8678801716292004
闻到,2,4.5722873662730194e-05,3.3191097717230513,1.8665612349013108
步走到,3,1.3915657201700493e-05,3.790256911670866,1.8662160235859528
腾腾,2,1.3915657201700493e-05,7.879691711304901,1.8662160235859526
几个字,3,1.3915657201700493e-05,4.549755004011143,1.8662160235859526
你可知,3,1.3915657201700493e-05,3.4617898062900836,1.8662160235859526
取解药,3,2.7831314403400987e-05,5.871290044050325,1.8641443066761578
等诸,2,1.1927706172886137e-05,3.108519786256161,1.8636799873410002
铁头,2,5.665660432120915e-05,3.350708039561056,1.8636519022402034
书生,2,4.373492263391583e-05,3.7430033938379346,1.8620264434996172
铮铮,2,2.683733888899381e-05,9.031287594321654,1.8614251779679645
白须,2,1.9879510288143562e-05,3.4664806677285798,1.8605343774698508
叔叔,2,2.3855412345772274e-05,6.013484207653274,1.8595872579335382
天部,2,5.4668653292394796e-05,4.380170437514987,1.8595540689788979
呼呼呼,3,1.490963271610767e-05,5.808717769654705,1.8594288151492286
双眉,2,1.490963271610767e-05,3.689046124563933,1.8594288151492286
哪里还,3,3.2801191975436876e-05,4.657628151227518,1.8581596801429738
背心上,3,1.590360823051485e-05,3.3830720028784866,1.8576597663535839
而退,2,2.087348580255074e-05,3.183759450332836,1.8562701281920884
奈何,2,5.069275123476608e-05,5.996096484027115,1.8552608623025928
记挂,2,1.6897583744922027e-05,6.246873999543445,1.8546526185598233
气愤,2,1.6897583744922027e-05,4.296883160923534,1.8546526185598233
光照,2,1.6897583744922027e-05,4.349224263696038,1.854652618559823
小妹子,3,1.6897583744922027e-05,3.9227679260238797,1.8546526185598229
啧啧,2,1.9879510288143562e-05,9.764564488308093,1.8513618739611633
丈外,2,2.981926543221534e-05,3.749721945962564,1.8510064305087048
长长的,3,1.8885534773736385e-05,3.6094516187469714,1.8499960624928429
名字,2,0.00010635538004156806,4.40484934073605,1.8486525915283523
合力,2,2.3855412345772274e-05,3.7197682845087896,1.8483924814931874
怀疑,2,2.3855412345772274e-05,5.596451853510669,1.8479694367953767
号叫,2,2.2861436831365097e-05,3.6695290506392015,1.8477757523661447
慕容,2,0.0017315053460973042,6.014690787414343,1.8473657258520615
猜测,2,1.3915657201700493e-05,7.424623608770279,1.8468891232610356
梅花鹿,3,1.0933730658478958e-05,9.017532219253168,1.8462202193216335
幽谷客,3,1.0933730658478958e-05,7.210367922622819,1.8462202193216335
尺之处,3,1.0933730658478958e-05,6.012823957242026,1.8462202193216335
个问题,3,1.0933730658478958e-05,5.244000726577984,1.8462202193216335
快跑,2,1.0933730658478958e-05,5.131140418767341,1.8462202193216335
谁要你,3,1.0933730658478958e-05,4.365760053776198,1.8462202193216335
惧意,2,1.0933730658478958e-05,4.0988793148685625,1.8462202193216335
事务,2,1.0933730658478958e-05,4.076491425318702,1.8462202193216335
浑没,2,1.0933730658478958e-05,3.9337702021367082,1.8462202193216335
到那边,3,1.0933730658478958e-05,3.7419985209784694,1.8462202193216335
奔进,2,1.0933730658478958e-05,3.3498892681131034,1.8462202193216335
酬谢,2,1.0933730658478958e-05,7.967263100781467,1.8462202193216333
装束,2,1.0933730658478958e-05,6.556759470801598,1.8462202193216333
在此间,3,1.0933730658478958e-05,3.76407348573467,1.8462202193216333
阳光,2,1.0933730658478958e-05,3.393646536438843,1.8462202193216333
心念,2,4.5722873662730194e-05,3.009736150988937,1.845544604378805
梦郎,2,2.2861436831365097e-05,6.135990014006912,1.8453774825906102
吸入,2,1.2921681687293314e-05,4.088835782756791,1.844621476365503
胡僧,2,1.2921681687293314e-05,3.158193099899648,1.844621476365503
外号,2,1.9879510288143562e-05,4.266729969636872,1.844439727056968
到近处,3,1.6897583744922027e-05,4.769367655924892,1.8438614379613667
相同,2,4.96987757203589e-05,3.006239329975523,1.8435786892084547
相识,2,4.174697160510148e-05,4.41648253273294,1.8431665517511064
呜咽,2,1.9879510288143562e-05,8.120106849127772,1.8429895252201116
最爱,2,1.9879510288143562e-05,4.805428908251272,1.8429895252201116
矮胖,2,2.8825289917808164e-05,7.451416125766854,1.8426002946822173
不理睬,3,1.7891559259329204e-05,3.250941715799589,1.8422068775305653
败坏,2,1.490963271610767e-05,6.238509322745656,1.8413903748459728
掌握,2,1.590360823051485e-05,4.285151806689346,1.8407487285692812
丫环,2,1.590360823051485e-05,7.40502525070165,1.840748728569281
细细的,3,1.590360823051485e-05,3.08092641788158,1.840748728569281
无限,2,1.8885534773736385e-05,4.645477485984339,1.8403407956415927
为妻,2,1.8885534773736385e-05,3.6886513365969087,1.8403407956415925
拈花指,3,1.6897583744922027e-05,6.161716191203138,1.839789586841252
罗唆,2,1.2921681687293314e-05,7.650977435714736,1.8392967479776607
石嫂,2,1.2921681687293314e-05,6.037784524244254,1.8392967479776607
纷飞,2,1.2921681687293314e-05,4.549264260204166,1.8392967479776607
相逢,2,1.2921681687293314e-05,4.534408558308778,1.8392967479776607
这种事,3,1.2921681687293314e-05,4.4120090060531,1.8392967479776607
成不成,3,1.2921681687293314e-05,4.055640432155035,1.8392967479776607
怒骂,2,1.2921681687293314e-05,3.9660204554495873,1.8392967479776607
痛苦,2,1.2921681687293314e-05,3.801925049392407,1.8392967479776607
妻儿,2,1.2921681687293314e-05,3.774498309997981,1.8392967479776607
无量洞,3,1.2921681687293314e-05,5.272473883707866,1.8392967479776605
东宗,2,2.087348580255074e-05,5.088174001823477,1.8387986929374454
临死时,3,1.6897583744922027e-05,4.808925222653977,1.8380834670331858
非常,2,1.6897583744922027e-05,3.8027746671155622,1.8380834670331858
猜到了,3,1.6897583744922027e-05,3.6171771126877506,1.8380834670331858
铁头人,3,3.2801191975436876e-05,3.837453934957909,1.8378297382256397
光闪动,3,1.590360823051485e-05,5.667448395471798,1.8364223867541591
声叫道,3,8.945779629664603e-05,3.3809877165402407,1.8349102580801346
瞧着她,3,1.590360823051485e-05,3.6650600058521743,1.8346096344580887
澜沧江,3,9.939755144071781e-06,7.800529914636899,1.8343719702816237
条巨蟒,3,9.939755144071781e-06,6.455108115658826,1.8343719702816237
风四哥,3,9.939755144071781e-06,5.798721970305514,1.8343719702816237
蠢才,2,9.939755144071781e-06,5.642073078627534,1.8343719702816237
直至,2,9.939755144071781e-06,3.555786500791733,1.8343719702816237
狰狞,2,9.939755144071781e-06,10.825820990432435,1.8343719702816235
惩罚,2,9.939755144071781e-06,8.474445733268956,1.8343719702816235
凑巧,2,9.939755144071781e-06,7.311294923463276,1.8343719702816235
朝夕,2,9.939755144071781e-06,7.158292862229533,1.8343719702816235
师叔祖,3,9.939755144071781e-06,5.819595404824879,1.8343719702816235
铁杆,2,9.939755144071781e-06,5.472897074393526,1.8343719702816235
名帖,2,9.939755144071781e-06,5.201334280259082,1.8343719702816235
桥边,2,9.939755144071781e-06,5.0692563303372635,1.8343719702816235
流泪,2,9.939755144071781e-06,4.965034766966569,1.8343719702816235
没瞧见,3,9.939755144071781e-06,4.752868626478184,1.8343719702816235
谁叫你,3,9.939755144071781e-06,4.424600553799132,1.8343719702816235
口诀,2,9.939755144071781e-06,4.363017768149252,1.8343719702816235
值得,2,9.939755144071781e-06,4.284790991242531,1.8343719702816235
伸便去,3,9.939755144071781e-06,4.226733110311213,1.8343719702816235
寺院,2,9.939755144071781e-06,4.021777586862599,1.8343719702816235
奔近,2,9.939755144071781e-06,3.9910934979838535,1.8343719702816235
想念你,3,9.939755144071781e-06,3.9650682244206914,1.8343719702816235
道对对,3,9.939755144071781e-06,3.914472175940167,1.8343719702816235
呈上,2,9.939755144071781e-06,3.8592120686565874,1.8343719702816235
何必多,3,9.939755144071781e-06,3.6551323781639544,1.8343719702816235
也配,2,9.939755144071781e-06,3.453558409375076,1.8343719702816235
太湖,2,9.939755144071781e-06,3.221424641636096,1.8343719702816235
意图,2,9.939755144071781e-06,3.201788113501497,1.8343719702816235
拉住了,3,9.939755144071781e-06,3.0220103404880088,1.8343719702816235
当日在,3,1.3915657201700493e-05,3.3677790188033927,1.8337855468200532
安危,2,2.2861436831365097e-05,5.7990556187543625,1.8330019230795882
稻草,2,8.945779629664602e-06,8.113336192262357,1.8310204811135165
奥妙,2,8.945779629664602e-06,6.666937907072763,1.8310204811135165
祸福,2,8.945779629664602e-06,6.299694011784796,1.8310204811135165
示弱,2,8.945779629664602e-06,6.200848177148163,1.8310204811135165
首级,2,8.945779629664602e-06,6.169113095484023,1.8310204811135165
诵经,2,8.945779629664602e-06,6.061228330687986,1.8310204811135165
纵身跃,3,8.945779629664602e-06,5.9673876588630215,1.8310204811135165
缓步走,3,8.945779629664602e-06,5.594712373577847,1.8310204811135165
反叛,2,8.945779629664602e-06,4.9026055438585585,1.8310204811135165
猛地里,3,8.945779629664602e-06,4.899072758044143,1.8310204811135165
个段字,3,8.945779629664602e-06,4.835690666337588,1.8310204811135165
众百姓,3,8.945779629664602e-06,4.808688696575874,1.8310204811135165
马嘶,2,8.945779629664602e-06,4.711070060383307,1.8310204811135165
余婆婆,3,8.945779629664602e-06,4.593045588054793,1.8310204811135165
精细,2,8.945779629664602e-06,4.555778185122142,1.8310204811135165
发泄,2,8.945779629664602e-06,4.517540416147607,1.8310204811135165
光降,2,8.945779629664602e-06,4.420702731310735,1.8310204811135165
话题,2,8.945779629664602e-06,4.375104855104509,1.8310204811135165
率同,2,8.945779629664602e-06,4.254502393148038,1.8310204811135165
瞪眼,2,8.945779629664602e-06,4.11985555143965,1.8310204811135165
睡着了,3,8.945779629664602e-06,3.9844904548315383,1.8310204811135165
去禀报,3,8.945779629664602e-06,3.7997889705259245,1.8310204811135165
总不会,3,8.945779629664602e-06,3.7974274964412533,1.8310204811135165
颂声,2,8.945779629664602e-06,3.6896029986584873,1.8310204811135165
恨极,2,8.945779629664602e-06,3.5720675621756803,1.8310204811135165
萧施主,3,8.945779629664602e-06,3.5641122451524914,1.8310204811135165
北边,2,8.945779629664602e-06,3.4545413608023194,1.8310204811135165
原该,2,8.945779629664602e-06,3.449928406037272,1.8310204811135165
在石上,3,8.945779629664602e-06,3.4002115127551824,1.8310204811135165
躬身向,3,8.945779629664602e-06,3.3610437607945998,1.8310204811135165
在道上,3,8.945779629664602e-06,3.324585409562118,1.8310204811135165
蛇儿,2,8.945779629664602e-06,3.2915778177812314,1.8310204811135165
不明其,3,8.945779629664602e-06,3.2799292526728414,1.8310204811135165
的踪迹,3,8.945779629664602e-06,3.2500027479255134,1.8310204811135165
打在他,3,8.945779629664602e-06,3.097833216883504,1.8310204811135165
社稷,2,8.945779629664602e-06,11.318297475530228,1.8310204811135162
枝短箭,3,8.945779629664602e-06,7.556674616224367,1.8310204811135162
宽袍客,3,8.945779629664602e-06,6.846347042419682,1.8310204811135162
英雄宴,3,8.945779629664602e-06,6.261472798964598,1.8310204811135162
揭破,2,8.945779629664602e-06,5.555274580829766,1.8310204811135162
擒拿法,3,8.945779629664602e-06,5.265481298213194,1.8310204811135162
碎片,2,8.945779629664602e-06,4.907076490203326,1.8310204811135162
姓阮,2,8.945779629664602e-06,4.894106447730226,1.8310204811135162
觉察,2,8.945779629664602e-06,4.478821037301386,1.8310204811135162
重元,2,8.945779629664602e-06,4.309825172502349,1.8310204811135162
物一般,3,8.945779629664602e-06,3.8587491342938773,1.8310204811135162
指尖,2,8.945779629664602e-06,3.6817822020845163,1.8310204811135162
加紧,2,8.945779629664602e-06,3.597255163847279,1.8310204811135162
发现,2,8.945779629664602e-06,3.4222014528244666,1.8310204811135162
眼光向,3,8.945779629664602e-06,3.4093623380654074,1.8310204811135162
的脸蛋,3,8.945779629664602e-06,3.3040699691957895,1.8310204811135162
两件事,3,8.945779629664602e-06,3.249866037074446,1.8310204811135162
耿耿,2,1.8885534773736385e-05,9.438868950893573,1.8306855287903427
尊驾,2,1.8885534773736385e-05,6.407138924055114,1.8306855287903427
好得很,3,1.8885534773736385e-05,3.890967778303065,1.8306855287903427
包哥,2,1.8885534773736385e-05,3.2477993646909393,1.8306855287903427
站立,2,2.484938786017945e-05,4.215197626686963,1.829650384543406
不成话,3,1.3915657201700493e-05,3.77375512365477,1.8288411561741993
喘气,2,1.7891559259329204e-05,5.047188755323429,1.8271748439445183
着实不,3,6.0632506378837867e-05,3.3446606564419294,1.8270507377391827
剑刺,2,2.1867461316957916e-05,4.0205767553580065,1.82639650980393
好汉,2,0.00014909632716107672,4.039162732294644,1.8258399730087267
石洞,2,1.7891559259329204e-05,3.8649489417160168,1.8255635085702335
欢呼,2,3.081324094662252e-05,4.878561168962742,1.8240969786684993
心想此,3,3.2801191975436876e-05,3.018017696334186,1.821973733869138
兴奋,2,1.1927706172886137e-05,7.02491578279191,1.8200759753606217
拔除,2,1.1927706172886137e-05,5.476929337921464,1.8200759753606217
随口说,3,1.1927706172886137e-05,3.823335245101897,1.8200759753606217
轰隆隆,3,1.1927706172886137e-05,9.201494465504583,1.8200759753606213
厢房,2,1.1927706172886137e-05,7.639468357269793,1.8200759753606213
壁之上,3,1.1927706172886137e-05,4.4935187491935995,1.8200759753606213
劲敌,2,1.1927706172886137e-05,3.9557329651800557,1.8200759753606213
上马背,3,1.2921681687293314e-05,3.5927322038554097,1.8184831630123652
令爱,2,1.2921681687293314e-05,4.4532891194779305,1.818483163012365
第一次,3,1.9879510288143562e-05,4.838163681667406,1.817382066602084
一凛,2,6.858431049409528e-05,3.429912568203126,1.8173081710941024
婢女,2,2.3855412345772274e-05,4.587557402411897,1.817191747483873
华司徒,3,1.1927706172886137e-05,7.957922088388328,1.8143075196071257
安静,2,1.1927706172886137e-05,5.3116196932994475,1.8143075196071257
疾冲,2,1.1927706172886137e-05,5.258240136956634,1.8143075196071257
气象,2,1.1927706172886137e-05,4.607237471144095,1.8143075196071257
第一件,3,1.1927706172886137e-05,4.569615198422315,1.8143075196071257
哪一位,3,1.1927706172886137e-05,4.493778065119644,1.8143075196071257
松开,2,1.1927706172886137e-05,3.7142544980356633,1.8143075196071257
所写,2,1.1927706172886137e-05,3.4268970255937,1.8143075196071257
鼓起,2,1.1927706172886137e-05,3.410645880819139,1.8143075196071257
神技,2,1.1927706172886137e-05,3.313956960964614,1.8143075196071257
众军,2,1.1927706172886137e-05,3.0169292273478194,1.8143075196071257
妙之极,3,1.1927706172886137e-05,4.841045431475249,1.8143075196071252
打败,2,1.1927706172886137e-05,3.5525693739984514,1.8143075196071252
往西,2,1.1927706172886137e-05,3.3402498868709234,1.8143075196071252
阵阵,2,2.087348580255074e-05,4.743161863853814,1.813882114662943
歉然,2,1.6897583744922027e-05,4.651152922633845,1.8130821353869817
挂着,2,1.7891559259329204e-05,3.7973240937541686,1.8121428103584718
拇指,2,5.4668653292394796e-05,6.642688851819448,1.810357406552408
高强,2,7.454816358053836e-05,4.675354691852115,1.8098257269738824
两枝,2,1.3915657201700493e-05,3.5454066961387487,1.8095142558492818
脉搏,2,1.8885534773736385e-05,7.338928887665396,1.8091581844412505
一层,2,4.07529960906943e-05,3.2780292652956224,1.808158662204416
他后心,3,1.590360823051485e-05,3.399941785203195,1.808045719583997
头皮,2,1.590360823051485e-05,3.0092213853677574,1.808045719583997
午间,2,1.490963271610767e-05,5.13579943102627,1.8065071652616695
违拗,2,1.490963271610767e-05,8.509332992269396,1.8065071652616693
感诧异,3,1.490963271610767e-05,6.390451080684626,1.8065071652616693
山野,2,1.490963271610767e-05,4.612313497454275,1.8065071652616693
默然,2,1.490963271610767e-05,3.908828506097815,1.8065071652616693
气运,2,1.490963271610767e-05,3.1364773432340085,1.8065071652616693
号角,2,2.1867461316957916e-05,6.036626153284716,1.8064863471052997
干净,2,4.5722873662730194e-05,6.033089376595628,1.8062875670265328
肌肉,2,2.683733888899381e-05,7.151209508116203,1.8053687370925535
清凉,2,2.683733888899381e-05,4.920721564535874,1.8053687370925533
江山,2,1.9879510288143562e-05,3.5329325707140535,1.8047484896412986
失色,2,2.3855412345772274e-05,4.119136950082117,1.8037795388064706
大爷,2,0.00010138550246953216,3.1158772973929527,1.8020148657774047
罕见,2,1.7891559259329204e-05,4.314802356994622,1.801951139793263
暴躁,2,1.490963271610767e-05,8.636404595544027,1.8018924006588724
干系,2,3.081324094662252e-05,5.902736808399396,1.801877844842526
发颤,2,2.484938786017945e-05,4.960157789887064,1.800384514959615
牛筋,2,1.490963271610767e-05,6.495438588910891,1.7999587982097305
流露出,3,1.490963271610767e-05,4.847441682873107,1.7999587982097305
沉思,2,1.490963271610767e-05,4.410080484971469,1.7999587982097305
晚间,2,1.490963271610767e-05,3.5263615185921697,1.7999587982097305
学会,2,3.3795167489844054e-05,3.3183294859525327,1.7993920150160978
考较,2,1.0933730658478958e-05,7.8893080765384145,1.798652206252129
树墙,2,1.0933730658478958e-05,5.079675890455485,1.798652206252129
玉壁上,3,1.0933730658478958e-05,3.9246692853112313,1.798652206252129
扭断了,3,1.0933730658478958e-05,3.4050025927441148,1.798652206252129
贱女人,3,1.0933730658478958e-05,4.142835584509091,1.7986522062521288
缠住,2,2.3855412345772274e-05,4.804757188826677,1.798273969370431
封信,2,1.7891559259329204e-05,5.125423869254043,1.7981055026242663
了一眼,3,0.00010536140452716088,3.5255902652673488,1.7963391109410118
金兰,2,1.6897583744922027e-05,6.294012448835085,1.7930940134110525
境内,2,1.1927706172886137e-05,4.291160439528011,1.7917594692280554
想瞧瞧,3,1.1927706172886137e-05,3.1327382440949547,1.7917594692280554
猛兽,2,1.1927706172886137e-05,6.338543221082608,1.791759469228055
和云鹤,3,1.1927706172886137e-05,3.071405554352621,1.791759469228055
腼腆,2,5.963853086443069e-06,12.02979379475837,1.7917594692280547
唔唔,2,5.963853086443069e-06,9.7244347748816,1.7917594692280547
整日价,3,5.963853086443069e-06,9.427104109313987,1.7917594692280547
啧啧啧,3,5.963853086443069e-06,9.091219935044327,1.7917594692280547
谦逊,2,5.963853086443069e-06,8.961740859624753,1.7917594692280547
范祖禹,3,5.963853086443069e-06,8.778128147067179,1.7917594692280547
批评,2,5.963853086443069e-06,8.610247274428017,1.7917594692280547
盘桓,2,5.963853086443069e-06,8.484015184285107,1.7917594692280547
掩饰,2,5.963853086443069e-06,7.753899578520897,1.7917594692280547
苏轼,2,5.963853086443069e-06,7.746207232897741,1.7917594692280547
御花园,3,5.963853086443069e-06,7.673084968068778,1.7917594692280547
颇拉苏,3,5.963853086443069e-06,7.592056553070482,1.7917594692280547
温暖,2,5.963853086443069e-06,7.468923867666859,1.7917594692280547
玩耍,2,5.963853086443069e-06,7.448517928969715,1.7917594692280547
记忆,2,5.963853086443069e-06,7.427962510035793,1.7917594692280547
拥戴,2,5.963853086443069e-06,7.296034966993245,1.7917594692280547
引导,2,5.963853086443069e-06,7.252071843572129,1.7917594692280547
窥探,2,5.963853086443069e-06,7.242070597282547,1.7917594692280547
斥责,2,5.963853086443069e-06,7.178197652833849,1.7917594692280547
供奉,2,5.963853086443069e-06,7.097120042131826,1.7917594692280547
旗杆,2,5.963853086443069e-06,7.08795297913185,1.7917594692280547
碗烈酒,3,5.963853086443069e-06,7.071622070197855,1.7917594692280547
娇艳,2,5.963853086443069e-06,6.975673388722376,1.7917594692280547
执拗,2,5.963853086443069e-06,6.8998950798352965,1.7917594692280547
囚禁,2,5.963853086443069e-06,6.884239182762744,1.7917594692280547
惩戒,2,5.963853086443069e-06,6.853173363187853,1.7917594692280547
抱憾,2,5.963853086443069e-06,6.801958503248753,1.7917594692280547
指划脚,3,5.963853086443069e-06,6.660707357322126,1.7917594692280547
办妥,2,5.963853086443069e-06,6.657864610867088,1.7917594692280547
坚硬,2,5.963853086443069e-06,6.579113058957171,1.7917594692280547
拜访,2,5.963853086443069e-06,6.571391012863261,1.7917594692280547
列队,2,5.963853086443069e-06,6.417071285617799,1.7917594692280547
造福,2,5.963853086443069e-06,6.142301838033366,1.7917594692280547
扫兴,2,5.963853086443069e-06,6.118846604989294,1.7917594692280547
阎罗王,3,5.963853086443069e-06,6.113591732150935,1.7917594692280547
精研,2,5.963853086443069e-06,5.968919796278221,1.7917594692280547
投靠,2,5.963853086443069e-06,5.9430190678460635,1.7917594692280547
参禅,2,5.963853086443069e-06,5.9289144616645215,1.7917594692280547
喝一杯,3,5.963853086443069e-06,5.861811537676234,1.7917594692280547
诺言,2,5.963853086443069e-06,5.6619878512641915,1.7917594692280547
圣贤,2,5.963853086443069e-06,5.548769821677564,1.7917594692280547
屏风,2,5.963853086443069e-06,5.48205236098048,1.7917594692280547
众将士,3,5.963853086443069e-06,5.447768655865544,1.7917594692280547
扶持,2,5.963853086443069e-06,5.427658288914682,1.7917594692280547
金刚指,3,1.7891559259329204e-05,5.392196031858619,1.7917594692280547
精雅,2,5.963853086443069e-06,5.383403279910641,1.7917594692280547
所之毒,3,5.963853086443069e-06,5.357655369628411,1.7917594692280547
挽救,2,5.963853086443069e-06,5.327014763134994,1.7917594692280547
尺之外,3,5.963853086443069e-06,5.295598566901615,1.7917594692280547
爱戴,2,5.963853086443069e-06,5.278237588424616,1.7917594692280547
挥舞,2,5.963853086443069e-06,5.277880439765809,1.7917594692280547
爱民,2,5.963853086443069e-06,5.256014451639905,1.7917594692280547
靠近,2,5.963853086443069e-06,5.2470979604033925,1.7917594692280547
私通,2,5.963853086443069e-06,5.228881611394282,1.7917594692280547
堕入,2,5.963853086443069e-06,5.209534858827744,1.7917594692280547
十根指,3,5.963853086443069e-06,5.153041972139331,1.7917594692280547
牛皮,2,5.963853086443069e-06,5.116774616656692,1.7917594692280547
铁锤,2,5.963853086443069e-06,5.081616601277318,1.7917594692280547
枯草,2,5.963853086443069e-06,5.068813754538935,1.7917594692280547
静候,2,5.963853086443069e-06,5.033264803722806,1.7917594692280547
左小指,3,5.963853086443069e-06,5.024911805045511,1.7917594692280547
皮鞭,2,5.963853086443069e-06,5.0238285041472475,1.7917594692280547
刀枪,2,5.963853086443069e-06,5.011690458607368,1.7917594692280547
镇静,2,5.963853086443069e-06,4.997758115265896,1.7917594692280547
破裂,2,5.963853086443069e-06,4.981817741482473,1.7917594692280547
藏得有,3,5.963853086443069e-06,4.9286671227956935,1.7917594692280547
威逼,2,5.963853086443069e-06,4.837026671880331,1.7917594692280547
平整,2,5.963853086443069e-06,4.793994554636654,1.7917594692280547
高帽,2,5.963853086443069e-06,4.782713210172614,1.7917594692280547
上德帝,3,5.963853086443069e-06,4.765452464677241,1.7917594692280547
抄起,2,5.963853086443069e-06,4.739046263520128,1.7917594692280547
李春来,3,5.963853086443069e-06,4.736889500098244,1.7917594692280547
掀开,2,5.963853086443069e-06,4.714131946018084,1.7917594692280547
多耽,2,5.963853086443069e-06,4.633458500957562,1.7917594692280547
